n,k,d
2.69193,-0.0319347,0.0005
2.94855,-0.0385938,0.0005
2.3711,-0.0313681,0.0005
2.57543,-0.090645,0.0005
2.43316,-0.0424214,0.0005
2.79167,-0.0451765,0.0005
2.29993,-0.0481453,0.0005
2.76161,-0.0269304,0.0005
2.59505,-0.0541379,0.0005
2.92311,-0.0934794,0.0005
2.64165,-0.010619,0.0005
2.26264,-0.0497566,0.0005
2.04844,-0.0451219,0.0005
2.36322,-0.0864646,0.0005
2.5535,-0.0151451,0.0005
2.43254,-0.024962,0.0005
2.49692,-0.0112126,0.0005
2.83177,-0.0534252,0.0005
2.68122,-0.04916,0.0005
2.82744,-0.0405654,0.0005
2.86388,-0.0601292,0.0005
2.36315,-0.0769259,0.0005
2.02883,-0.0317971,0.0005
2.93041,-0.0070856,0.0005
2.76716,-0.0772195,0.0005
2.09412,-0.0975834,0.0005
2.71507,-0.0710213,0.0005
2.38805,-0.030499,0.0005
2.04922,-0.0139995,0.0005
2.14738,-0.099508,0.0005
2.44221,-0.0804027,0.0005
2.91697,-0.0594136,0.0005
2.37222,-0.0679332,0.0005
2.75275,-0.0160558,0.0005
2.54977,-0.00968987,0.0005
2.96627,-0.0341087,0.0005
2.3437,-0.0485508,0.0005
2.48747,-0.0191976,0.0005
2.54655,-0.0442723,0.0005
2.80812,-0.0802144,0.0005
2.74769,-0.0778282,0.0005
2.07342,-0.0725298,0.0005
2.96194,-0.00496178,0.0005
2.64179,-0.0429821,0.0005
2.48715,-0.044377,0.0005
2.34818,-0.0290825,0.0005
2.40647,-0.00403825,0.0005
2.77936,-0.0637736,0.0005
2.27577,-0.0672832,0.0005
2.72316,-0.0185413,0.0005
2.50284,-0.00744174,0.0005
2.75676,-0.0655727,0.0005
2.02242,-0.0658156,0.0005
2.24911,-0.0571403,0.0005
2.33115,-0.0163792,0.0005
2.77885,-0.083218,0.0005
2.57198,-0.0562435,0.0005
2.35284,-0.055611,0.0005
2.91074,-0.0272951,0.0005
2.50365,-0.0117419,0.0005
2.61619,-0.0341147,0.0005
2.06465,-0.0640198,0.0005
2.87121,-0.0336666,0.0005
2.65682,-0.0456944,0.0005
2.62619,-0.0299725,0.0005
2.09282,-0.0868225,0.0005
2.22514,-0.0909362,0.0005
2.37683,-0.0499153,0.0005
2.20094,-0.0640636,0.0005
2.70642,-0.0729677,0.0005
2.92032,-0.0709517,0.0005
2.08309,-0.0823099,0.0005
2.78594,-0.0290068,0.0005
2.23345,-0.0252844,0.0005
2.88258,-0.057839,0.0005
2.24051,-0.0933469,0.0005
2.12453,-0.0245122,0.0005
2.43501,-0.0722846,0.0005
2.69718,-0.0744769,0.0005
2.3063,-0.0163869,0.0005
2.08907,-0.0929414,0.0005
2.29431,-0.0517203,0.0005
2.12728,-0.0891453,0.0005
2.85589,-0.0855693,0.0005
2.27259,-0.0544322,0.0005
2.62773,-0.0442378,0.0005
2.78128,-0.0298458,0.0005
2.30377,-0.0377295,0.0005
2.20892,-0.00365362,0.0005
2.9115,-0.0172526,0.0005
2.77199,-0.00215095,0.0005
2.06843,-0.0284825,0.0005
2.9256,-0.0240711,0.0005
2.1198,-0.0496655,0.0005
2.76884,-0.0439857,0.0005
2.22181,-0.0279565,0.0005
2.20767,-0.0625249,0.0005
2.99827,-0.0478119,0.0005
2.05475,-0.00636438,0.0005
2.1405,-0.0721668,0.0005
2.43035,-0.0572156,0.0005
2.45744,-0.00989435,0.0005
2.80797,-0.0365537,0.0005
2.91699,-0.00444302,0.0005
2.11794,-0.071045,0.0005
2.3457,-0.021955,0.0005
2.4889,-0.0203901,0.0005
2.06915,-0.0293443,0.0005
2.01674,-0.00728936,0.0005
2.04886,-0.0886014,0.0005
2.36478,-0.0365404,0.0005
2.02355,-0.0181967,0.0005
2.28977,-0.0912902,0.0005
2.08061,-0.0598768,0.0005
2.23873,-0.0122626,0.0005
2.83218,-0.0790221,0.0005
2.55544,-0.00743131,0.0005
2.19932,-0.0628329,0.0005
2.6752,-0.024968,0.0005
2.94672,-0.0316598,0.0005
2.19687,-0.0689679,0.0005
2.62071,-0.0294484,0.0005
2.81821,-0.0407541,0.0005
2.82223,-0.0650206,0.0005
2.11802,-0.00525446,0.0005
2.22943,-0.0706268,0.0005
2.26279,-0.0260701,0.0005
2.68794,-0.0921376,0.0005
2.66486,-0.0355837,0.0005
2.35846,-0.041349,0.0005
2.1598,-0.0247958,0.0005
2.84615,-0.0242285,0.0005
2.83351,-0.0936517,0.0005
2.28552,-0.0875376,0.0005
2.48898,-0.0849032,0.0005
2.41617,-0.0982119,0.0005
2.1138,-0.0213016,0.0005
2.05086,-0.0205036,0.0005
2.46276,-0.0272395,0.0005
2.73807,-0.0278125,0.0005
2.49311,-0.00599251,0.0005
2.47719,-0.0295264,0.0005
2.24111,-0.0368123,0.0005
2.28212,-0.0565864,0.0005
2.62419,-0.0877636,0.0005
2.42825,-0.0738155,0.0005
2.71859,-0.0982561,0.0005
2.85991,-0.0667842,0.0005
2.79781,-0.0390323,0.0005
2.7113,-0.0225673,0.0005
2.8808,-0.0386423,0.0005
2.59035,-0.0868066,0.0005
2.6229,-0.0862759,0.0005
2.74689,-0.0501435,0.0005
2.63456,-0.071084,0.0005
2.26805,-0.0737883,0.0005
2.54138,-0.0533656,0.0005
2.72771,-0.0960917,0.0005
2.00197,-0.0911265,0.0005
2.94861,-0.0880251,0.0005
2.54399,-0.0448724,0.0005
2.40157,-0.0677978,0.0005
2.80162,-0.0308248,0.0005
2.93463,-0.0534003,0.0005
2.64626,-0.0648459,0.0005
2.75723,-0.0707555,0.0005
2.39837,-0.0492731,0.0005
2.63728,-0.048821,0.0005
2.80905,-0.0657853,0.0005
2.07806,-0.018904,0.0005
2.2546,-0.0955983,0.0005
2.83214,-0.0296292,0.0005
2.11118,-0.0578448,0.0005
2.84847,-0.0380115,0.0005
2.12867,-0.09736,0.0005
2.00333,-0.0538468,0.0005
2.97946,-0.031265,0.0005
2.10486,-0.012359,0.0005
2.69398,-0.0884279,0.0005
2.78664,-0.0743982,0.0005
2.23923,-0.0610103,0.0005
2.68671,-0.0297087,0.0005
2.18885,-0.0132043,0.0005
2.70155,-0.0357997,0.0005
2.96899,-0.0498407,0.0005
2.30215,-0.0186812,0.0005
2.59154,-0.0829955,0.0005
2.39579,-0.0347637,0.0005
2.09098,-0.0678732,0.0005
2.67113,-0.0101398,0.0005
2.00207,-0.059733,0.0005
2.56837,-0.0551517,0.0005
2.41428,-0.0248407,0.0005
2.87744,-0.0682837,0.0005
2.81315,-0.0321269,0.0005
2.82125,-0.0687962,0.0005
2.10698,-0.081273,0.0005
2.66456,-0.0387185,0.0005
2.71823,-0.0870117,0.0005
2.27572,-0.054933,0.0005
2.72758,-0.0488256,0.0005
2.04304,-0.052851,0.0005
2.49248,-0.0609968,0.0005
2.3431,-0.0268317,0.0005
2.48016,-0.0490837,0.0005
2.62165,-0.0491364,0.0005
2.15472,-0.0293348,0.0005
2.57498,-0.0445144,0.0005
2.35862,-0.0317091,0.0005
2.90075,-0.0416836,0.0005
2.2015,-0.0887253,0.0005
2.47672,-0.0850482,0.0005
2.9444,-0.085051,0.0005
2.31113,-0.00728624,0.0005
2.56203,-0.00956273,0.0005
2.03745,-0.0456196,0.0005
2.0562,-0.0759491,0.0005
2.60149,-0.0655634,0.0005
2.90723,-0.0520174,0.0005
2.63944,-0.0835673,0.0005
2.7441,-0.0354569,0.0005
2.43332,-0.087444,0.0005
2.25671,-0.0152185,0.0005
2.31804,-0.0158395,0.0005
2.97192,-0.040655,0.0005
2.29684,-0.0380734,0.0005
2.77122,-0.00151752,0.0005
2.64661,-0.0864425,0.0005
2.4103,-0.061827,0.0005
2.41725,-0.00678166,0.0005
2.49403,-0.0374768,0.0005
2.41931,-0.000852887,0.0005
2.95161,-0.0611357,0.0005
2.28148,-0.0147124,0.0005
2.42298,-0.00787451,0.0005
2.22244,-0.0558951,0.0005
2.41463,-0.0147015,0.0005
2.86587,-0.0868007,0.0005
2.11418,-0.0235312,0.0005
2.53678,-0.0110822,0.0005
2.90405,-0.0589922,0.0005
2.19241,-0.000899057,0.0005
2.86809,-0.0433658,0.0005
2.05148,-0.0522969,0.0005
2.78871,-0.0725163,0.0005
2.77999,-0.0125845,0.0005
2.88701,-0.0286537,0.0005
2.44218,-0.0243255,0.0005
2.55015,-0.0872046,0.0005
2.37656,-0.0824263,0.0005
2.13756,-0.0324979,0.0005
2.71095,-0.0743215,0.0005
2.72451,-0.0244684,0.0005
2.10036,-0.00409151,0.0005
2.67249,-0.0907734,0.0005
2.24556,-0.00977131,0.0005
2.01458,-0.022674,0.0005
2.75242,-0.0689724,0.0005
2.77633,-0.00240575,0.0005
2.56787,-0.0380722,0.0005
2.04488,-0.0345145,0.0005
2.34018,-0.0735594,0.0005
2.83003,-0.0375119,0.0005
2.39985,-0.0261283,0.0005
2.92033,-0.094297,0.0005
2.18522,-0.0932458,0.0005
2.98187,-0.0629718,0.0005
2.19559,-0.0416835,0.0005
2.13475,-0.00197103,0.0005
2.61393,-0.00401707,0.0005
2.89275,-0.014943,0.0005
2.48639,-0.0794086,0.0005
2.29012,-0.0739768,0.0005
2.40669,-0.0139734,0.0005
2.46569,-0.0512737,0.0005
2.93476,-0.0450821,0.0005
2.34199,-0.0356302,0.0005
2.67575,-0.0310804,0.0005
2.89873,-0.00920429,0.0005
2.32494,-0.0781774,0.0005
2.87379,-0.091261,0.0005
2.23914,-0.00120538,0.0005
2.5164,-0.0680587,0.0005
2.68794,-0.0739996,0.0005
2.99976,-0.0450582,0.0005
2.44488,-0.0447446,0.0005
2.21502,-0.0910741,0.0005
2.47555,-0.0286486,0.0005
2.06458,-0.0520427,0.0005
2.52392,-0.0144067,0.0005
2.83352,-0.0693821,0.0005
2.00477,-0.0710283,0.0005
2.27441,-0.0148713,0.0005
2.84026,-0.0646654,0.0005
2.6091,-0.0450951,0.0005
2.29137,-0.0449766,0.0005
2.31853,-0.0350615,0.0005
2.23709,-0.0694406,0.0005
2.09937,-0.0303576,0.0005
2.77888,-0.052945,0.0005
2.9975,-0.0581741,0.0005
2.49568,-0.09292,0.0005
2.39909,-0.0329793,0.0005
2.77264,-0.0815465,0.0005
2.72709,-0.0888681,0.0005
2.80287,-0.0596729,0.0005
2.62985,-0.0067894,0.0005
2.82334,-0.0098504,0.0005
2.25893,-0.00738854,0.0005
2.8472,-0.0984604,0.0005
2.84672,-0.00660931,0.0005
2.60843,-0.0357168,0.0005
2.97507,-0.0664784,0.0005
2.54675,-0.0394428,0.0005
2.01969,-0.0110862,0.0005
2.92826,-0.0414172,0.0005
2.08144,-0.048664,0.0005
2.10869,-0.0838802,0.0005
2.36265,-0.0345191,0.0005
2.8533,-0.055583,0.0005
2.96976,-0.0929967,0.0005
2.39466,-0.00891397,0.0005
2.73256,-0.027862,0.0005
2.658,-0.00679196,0.0005
2.83102,-0.0587816,0.0005
2.12515,-0.0948841,0.0005
2.8585,-0.0793357,0.0005
2.00544,-0.0741233,0.0005
2.03964,-0.00234504,0.0005
2.14335,-0.0610442,0.0005
2.44865,-0.0706683,0.0005
2.24676,-0.063118,0.0005
2.15653,-0.051217,0.0005
2.05051,-0.0319553,0.0005
2.86344,-0.0554179,0.0005
2.50173,-0.0865098,0.0005
2.81295,-0.0525464,0.0005
2.2467,-0.0914124,0.0005
2.13196,-0.0334484,0.0005
2.19828,-0.0466171,0.0005
2.49605,-0.0930545,0.0005
2.28202,-0.0565619,0.0005
2.21299,-0.080808,0.0005
2.62296,-0.0305999,0.0005
2.83015,-0.0226913,0.0005
2.57693,-0.0209797,0.0005
2.82074,-0.089337,0.0005
2.19645,-0.0586116,0.0005
2.59985,-0.0747918,0.0005
2.37692,-0.0598016,0.0005
2.40554,-0.0707949,0.0005
2.26159,-0.0148353,0.0005
2.89862,-0.0329293,0.0005
2.90767,-0.0802625,0.0005
2.49715,-0.0545651,0.0005
2.57954,-0.0599976,0.0005
2.70198,-0.0321731,0.0005
2.09632,-0.0107451,0.0005
2.19972,-0.00330728,0.0005
2.52629,-0.0548807,0.0005
2.77108,-0.0606579,0.0005
2.53479,-0.0814835,0.0005
2.60993,-0.0888962,0.0005
2.38977,-0.0644746,0.0005
2.43006,-0.0940483,0.0005
2.46449,-0.076681,0.0005
2.87837,-0.0616494,0.0005
2.34385,-0.0117978,0.0005
2.61781,-0.0482168,0.0005
2.68244,-0.00134282,0.0005
2.08422,-0.0752327,0.0005
2.82791,-0.0972991,0.0005
2.70391,-0.0211854,0.0005
2.04931,-0.0791993,0.0005
2.16141,-0.0930986,0.0005
2.91444,-0.0747452,0.0005
2.66246,-0.0118755,0.0005
2.27829,-0.0656261,0.0005
2.32183,-0.0979802,0.0005
2.00046,-0.0932057,0.0005
2.71128,-0.0448107,0.0005
2.25367,-0.0695996,0.0005
2.3533,-0.0552659,0.0005
2.4812,-0.0164679,0.0005
2.85375,-0.0180735,0.0005
2.68197,-0.0836814,0.0005
2.30558,-0.0772397,0.0005
2.13704,-0.0884834,0.0005
2.82143,-0.0390475,0.0005
2.48766,-0.0441666,0.0005
2.99268,-0.00298061,0.0005
2.86075,-0.0744502,0.0005
2.695,-0.000548063,0.0005
2.70935,-0.0723101,0.0005
2.15639,-0.0239695,0.0005
2.553,-0.026348,0.0005
2.41825,-0.0328604,0.0005
2.18151,-0.0149787,0.0005
2.05401,-0.0741841,0.0005
2.27666,-0.0544806,0.0005
2.9313,-0.00518199,0.0005
2.77905,-0.099293,0.0005
2.48156,-0.0598355,0.0005
2.47859,-0.0362521,0.0005
2.73295,-0.0207644,0.0005
2.19178,-0.0100773,0.0005
2.42309,-0.0402427,0.0005
2.26225,-0.035809,0.0005
2.24773,-0.0193232,0.0005
2.98353,-0.029132,0.0005
2.43224,-0.0436286,0.0005
2.87931,-0.0704591,0.0005
2.08367,-0.0494367,0.0005
2.39686,-0.00885218,0.0005
2.26362,-0.0555825,0.0005
2.16563,-0.0719794,0.0005
2.12932,-0.059213,0.0005
2.9741,-0.0866825,0.0005
2.67911,-0.0175227,0.0005
2.11092,-0.0114451,0.0005
2.38231,-0.0232119,0.0005
2.33168,-0.0273997,0.0005
2.28641,-0.0227458,0.0005
2.17663,-0.0823651,0.0005
2.17847,-0.0944734,0.0005
2.14265,-0.0927186,0.0005
2.50298,-0.0983196,0.0005
2.10099,-0.0822121,0.0005
2.42293,-0.099574,0.0005
2.88898,-0.0567354,0.0005
2.39382,-0.0334198,0.0005
2.6383,-0.0624254,0.0005
2.76796,-0.0944103,0.0005
2.94672,-0.084336,0.0005
2.08446,-0.0476106,0.0005
2.93134,-0.0956803,0.0005
2.42314,-0.0753268,0.0005
2.31508,-0.00768411,0.0005
2.70866,-0.038384,0.0005
2.99335,-0.0722506,0.0005
2.34682,-0.0507612,0.0005
2.89505,-0.0708706,0.0005
2.41612,-0.0404699,0.0005
2.0038,-0.041652,0.0005
2.52862,-0.0523694,0.0005
2.59548,-0.0773454,0.0005
2.16082,-0.044058,0.0005
2.54952,-0.094665,0.0005
2.28031,-0.0411726,0.0005
2.07277,-0.0378477,0.0005
2.16057,-0.0547336,0.0005
2.22964,-0.0733926,0.0005
2.51891,-0.082426,0.0005
2.1182,-0.0973123,0.0005
2.80786,-0.0262532,0.0005
2.27254,-0.0525565,0.0005
2.42859,-0.0304142,0.0005
2.12678,-0.0101733,0.0005
2.11722,-0.0141903,0.0005
2.27148,-0.0476697,0.0005
2.21377,-0.097239,0.0005
2.30689,-0.0985397,0.0005
2.60941,-0.0981022,0.0005
2.60264,-0.0186544,0.0005
2.90065,-0.0867325,0.0005
2.78117,-0.0358789,0.0005
2.5053,-0.0376974,0.0005
2.30741,-0.0929649,0.0005
2.99877,-0.0423824,0.0005
2.6389,-0.0860172,0.0005
2.99003,-0.00826882,0.0005
2.19743,-0.0461562,0.0005
2.94236,-0.0465665,0.0005
2.70507,-0.0281037,0.0005
2.68088,-0.0879995,0.0005
2.12196,-0.0671519,0.0005
2.73229,-0.0195441,0.0005
2.03914,-0.0158097,0.0005
2.27668,-0.0842428,0.0005
2.54681,-0.0587966,0.0005
2.3932,-0.0625321,0.0005
2.40601,-0.036557,0.0005
2.70883,-0.0861734,0.0005
2.73731,-0.066746,0.0005
2.25119,-0.0837062,0.0005
2.30326,-0.00419304,0.0005
2.87083,-0.02718,0.0005
2.74171,-0.0201951,0.0005
2.35212,-0.0208869,0.0005
2.95796,-0.0114534,0.0005
2.57546,-0.0644058,0.0005
2.4952,-0.0328556,0.0005
2.92095,-0.0926078,0.0005
2.60464,-0.094797,0.0005
2.51284,-0.0779087,0.0005
2.56399,-0.065988,0.0005
2.82675,-0.0361116,0.0005
2.78542,-0.0458603,0.0005
2.03035,-0.0496159,0.0005
2.37627,-0.031073,0.0005
2.04932,-0.00984991,0.0005
2.76181,-0.0936944,0.0005
2.17312,-0.00840306,0.0005
2.70255,-0.0775703,0.0005
2.40155,-0.0438524,0.0005
2.96757,-0.00362914,0.0005
2.22955,-0.0821624,0.0005
2.18865,-0.0273496,0.0005
2.51619,-0.00972659,0.0005
2.79236,-0.00679689,0.0005
2.33805,-0.0714446,0.0005
2.42283,-0.089126,0.0005
2.84313,-0.0231775,0.0005
2.90521,-0.09605,0.0005
2.66719,-0.0719608,0.0005
2.65622,-0.0441076,0.0005
2.31349,-0.0218395,0.0005
2.06943,-0.0213849,0.0005
2.7201,-0.0973322,0.0005
2.37088,-0.0878084,0.0005
2.51605,-0.0976877,0.0005
2.56691,-0.0469054,0.0005
2.30816,-0.0655686,0.0005
2.91124,-0.00616022,0.0005
2.20542,-0.0900994,0.0005
2.97565,-0.0877755,0.0005
2.29007,-0.0813709,0.0005
2.48911,-0.0288426,0.0005
2.61165,-0.0836315,0.0005
2.22616,-0.0914414,0.0005
2.47991,-0.0415925,0.0005
2.04455,-0.0396549,0.0005
2.31123,-0.0988637,0.0005
2.05297,-0.0146517,0.0005
2.51438,-0.0417373,0.0005
2.57986,-0.0354912,0.0005
2.05896,-0.088658,0.0005
2.06081,-0.0578619,0.0005
2.08485,-0.0637611,0.0005
2.52139,-0.00612896,0.0005
2.70336,-0.0841638,0.0005
2.19376,-0.0577325,0.0005
2.35798,-0.0776905,0.0005
2.38169,-0.0059073,0.0005
2.19316,-0.0619295,0.0005
2.31359,-0.0728985,0.0005
2.97125,-0.0182176,0.0005
2.00016,-0.0107447,0.0005
2.74814,-0.0114403,0.0005
2.96192,-0.0412157,0.0005
2.92253,-0.0258895,0.0005
2.20724,-0.0668527,0.0005
2.20069,-0.00162091,0.0005
2.46502,-0.099001,0.0005
2.94107,-0.0623668,0.0005
2.07907,-0.087276,0.0005
2.489,-0.0547288,0.0005
2.35657,-0.0869895,0.0005
2.06554,-0.066944,0.0005
2.3569,-0.0924714,0.0005
2.17393,-0.033987,0.0005
2.97287,-0.0646067,0.0005
2.08852,-0.0373508,0.0005
2.60634,-0.0276726,0.0005
2.83559,-0.0713114,0.0005
2.17047,-0.0932861,0.0005
2.63712,-0.0504614,0.0005
2.94637,-0.0594089,0.0005
2.78107,-0.0926458,0.0005
2.49423,-0.0848669,0.0005
2.075,-0.0210776,0.0005
2.43177,-0.0537468,0.0005
2.81128,-0.0936191,0.0005
2.1357,-0.00551431,0.0005
2.53797,-0.0894469,0.0005
2.24977,-0.093615,0.0005
2.19299,-0.0617521,0.0005
2.34582,-0.0757034,0.0005
2.48117,-0.0961268,0.0005
2.91615,-0.000643197,0.0005
2.5173,-0.0186069,0.0005
2.73876,-0.0171458,0.0005
2.19754,-0.0948427,0.0005
2.23562,-0.096442,0.0005
2.49266,-0.0738744,0.0005
2.30552,-0.0719629,0.0005
2.63635,-0.0798077,0.0005
2.69745,-0.0417242,0.0005
2.28454,-0.0489452,0.0005
2.96358,-0.0677539,0.0005
2.28064,-0.0403435,0.0005
2.08712,-0.0759929,0.0005
2.83606,-0.0363576,0.0005
2.53505,-0.00716138,0.0005
2.93009,-0.00580773,0.0005
2.43539,-0.0472129,0.0005
2.74158,-0.00742561,0.0005
2.38387,-0.0288809,0.0005
2.47013,-0.06635,0.0005
2.69364,-0.0402331,0.0005
2.02432,-0.00179991,0.0005
2.21419,-0.0821008,0.0005
2.53548,-0.0942946,0.0005
2.81327,-0.00938349,0.0005
2.11842,-0.00936757,0.0005
2.22004,-0.0680189,0.0005
2.99848,-0.0663684,0.0005
2.58675,-0.000329861,0.0005
2.54301,-0.046655,0.0005
2.94604,-0.0959845,0.0005
2.94132,-0.0099954,0.0005
2.31724,-0.00150224,0.0005
2.0543,-0.0754085,0.0005
2.65015,-0.095715,0.0005
2.24664,-0.05534,0.0005
2.22729,-0.048194,0.0005
2.83824,-0.0545634,0.0005
2.96925,-0.0278755,0.0005
2.93919,-0.0390971,0.0005
2.75362,-0.0462201,0.0005
2.34963,-0.099924,0.0005
2.96527,-0.0523653,0.0005
2.01131,-0.000397301,0.0005
2.53059,-0.0923424,0.0005
2.44437,-0.00978475,0.0005
2.98868,-0.0631115,0.0005
2.51666,-0.0648056,0.0005
2.74402,-0.0413234,0.0005
2.09503,-0.00882778,0.0005
2.71709,-0.0976729,0.0005
2.18274,-0.0050395,0.0005
2.50404,-0.0258636,0.0005
2.5589,-0.0349668,0.0005
2.8224,-0.0189699,0.0005
2.74515,-0.0086154,0.0005
2.42683,-0.0908649,0.0005
2.56409,-0.0865759,0.0005
2.33246,-0.0205983,0.0005
2.02526,-0.0711842,0.0005
2.94109,-0.0784628,0.0005
2.93291,-0.0605479,0.0005
2.06034,-0.059327,0.0005
2.81898,-0.0612909,0.0005
2.47356,-0.0981661,0.0005
2.50153,-0.0656181,0.0005
2.82229,-0.0363702,0.0005
2.78921,-0.0928685,0.0005
2.08072,-0.0208087,0.0005
2.2541,-0.0716633,0.0005
2.07716,-0.025069,0.0005
2.20554,-0.0326809,0.0005
2.18379,-0.0739322,0.0005
2.89383,-0.00744864,0.0005
2.53122,-0.0863037,0.0005
2.51897,-0.0415534,0.0005
2.88003,-0.0614551,0.0005
2.53284,-0.0456407,0.0005
2.87066,-0.0414842,0.0005
2.04697,-0.0110083,0.0005
2.92025,-0.0358726,0.0005
2.5247,-0.0582075,0.0005
2.79431,-0.0357759,0.0005
2.84851,-0.0671181,0.0005
2.57561,-0.0917098,0.0005
2.08253,-0.0318988,0.0005
2.81345,-0.0827666,0.0005
2.68337,-0.0994262,0.0005
2.4895,-0.020384,0.0005
2.97344,-0.0732205,0.0005
2.58487,-0.0316034,0.0005
2.48671,-0.00134167,0.0005
2.06269,-0.0333562,0.0005
2.29749,-0.0223445,0.0005
2.40673,-0.0731168,0.0005
2.72349,-0.0381727,0.0005
2.27485,-0.073937,0.0005
2.58679,-0.00813441,0.0005
2.28188,-0.0970263,0.0005
2.99968,-0.092889,0.0005
2.72413,-0.0809843,0.0005
2.02391,-0.00235693,0.0005
2.00928,-0.0776724,0.0005
2.13522,-0.0343572,0.0005
2.31158,-0.0919949,0.0005
2.84183,-0.00670435,0.0005
2.02817,-0.0303681,0.0005
2.21886,-0.00836822,0.0005
2.37951,-0.00202466,0.0005
2.18899,-0.0368549,0.0005
2.1662,-0.00740792,0.0005
2.39309,-0.0203302,0.0005
2.5906,-0.0329203,0.0005
2.10642,-0.0803069,0.0005
2.2939,-0.0631139,0.0005
2.05553,-0.0671344,0.0005
2.58721,-0.0100573,0.0005
2.19314,-0.0320016,0.0005
2.07303,-0.0883756,0.0005
2.18004,-0.029375,0.0005
2.07533,-0.0382303,0.0005
2.94721,-0.0154524,0.0005
2.92778,-0.0431633,0.0005
2.38663,-0.0678387,0.0005
2.38961,-0.0808093,0.0005
2.36717,-0.0552364,0.0005
2.9987,-0.0358894,0.0005
2.62548,-0.0485854,0.0005
2.72067,-0.0869615,0.0005
2.88691,-0.0161318,0.0005
2.11196,-0.0368821,0.0005
2.44131,-0.0409434,0.0005
2.86986,-0.0167349,0.0005
2.96578,-0.0488033,0.0005
2.73763,-0.0297625,0.0005
2.12651,-0.0701295,0.0005
2.79561,-0.00671394,0.0005
2.98775,-0.054103,0.0005
2.60805,-0.0468949,0.0005
2.83668,-0.0883924,0.0005
2.40876,-0.0532608,0.0005
2.6328,-0.0639881,0.0005
2.38978,-0.0515526,0.0005
2.1364,-0.0818775,0.0005
2.68092,-0.0269249,0.0005
2.64674,-0.0765528,0.0005
2.36695,-0.0615009,0.0005
2.06232,-0.0346259,0.0005
2.35225,-0.0536811,0.0005
2.91262,-0.0415257,0.0005
2.51745,-0.0807346,0.0005
2.02615,-0.0469055,0.0005
2.51114,-0.042304,0.0005
2.65922,-0.0956303,0.0005
2.14912,-0.0796835,0.0005
2.01772,-0.00530225,0.0005
2.04511,-0.0376604,0.0005
2.38221,-0.0170504,0.0005
2.91626,-0.0352942,0.0005
2.14214,-0.0442692,0.0005
2.33781,-0.0224522,0.0005
2.29391,-0.0690325,0.0005
2.44648,-0.0901991,0.0005
2.89926,-0.0467017,0.0005
2.32654,-0.0282242,0.0005
2.19147,-0.0950241,0.0005
2.03427,-0.0115615,0.0005
2.12149,-0.0185899,0.0005
2.94918,-0.0323348,0.0005
2.19559,-0.0297889,0.0005
2.55009,-0.0419456,0.0005
2.92037,-0.0817101,0.0005
2.59248,-0.0871313,0.0005
2.43112,-0.00188938,0.0005
2.04592,-0.00315298,0.0005
2.77223,-0.0032747,0.0005
2.31212,-0.0283301,0.0005
2.57665,-0.0308357,0.0005
2.29015,-0.000100586,0.0005
2.45874,-0.0885535,0.0005
2.02918,-0.0989217,0.0005
2.01985,-0.0560072,0.0005
2.72297,-0.0399265,0.0005
2.13016,-0.053234,0.0005
2.0102,-0.019008,0.0005
2.49128,-0.0812376,0.0005
2.43729,-0.063651,0.0005
2.21302,-0.0780392,0.0005
2.3118,-0.0687019,0.0005
2.85468,-0.0399727,0.0005
2.36888,-0.0314086,0.0005
2.87227,-0.0363915,0.0005
2.09075,-0.0134114,0.0005
2.53798,-0.0163367,0.0005
2.31621,-0.051406,0.0005
2.45826,-0.00346993,0.0005
2.24006,-0.0622922,0.0005
2.48174,-0.0467907,0.0005
2.50144,-0.099948,0.0005
2.0863,-0.00831138,0.0005
2.17407,-0.0941141,0.0005
2.02093,-0.0729921,0.0005
2.88494,-0.0358486,0.0005
2.56527,-0.00715094,0.0005
2.28045,-0.0306258,0.0005
2.47391,-0.0601863,0.0005
2.17233,-0.0627386,0.0005
2.92175,-0.0251887,0.0005
2.99919,-0.0286141,0.0005
2.73117,-0.057106,0.0005
2.92756,-0.0586691,0.0005
2.98183,-0.0448664,0.0005
2.98064,-0.0282329,0.0005
2.03919,-0.0226539,0.0005
2.32604,-0.0480205,0.0005
2.60211,-0.0331012,0.0005
2.933,-0.0230256,0.0005
2.70334,-0.0205362,0.0005
2.74612,-0.0307394,0.0005
2.26298,-0.0328705,0.0005
2.0312,-0.0398338,0.0005
2.81256,-0.0395337,0.0005
2.34012,-0.0971309,0.0005
2.30602,-0.0991471,0.0005
2.88812,-0.0395667,0.0005
2.97408,-0.0561283,0.0005
2.54762,-0.0145484,0.0005
2.48614,-0.0926686,0.0005
2.66518,-0.0353361,0.0005
2.86361,-0.0184142,0.0005
2.86828,-0.0705511,0.0005
2.82787,-0.0933989,0.0005
2.53063,-0.0313801,0.0005
2.05985,-0.0647378,0.0005
2.19457,-0.0757073,0.0005
2.85942,-0.0638993,0.0005
2.69123,-0.0032252,0.0005
2.77289,-0.0518554,0.0005
2.11305,-0.0981302,0.0005
2.43843,-0.0974388,0.0005
2.05641,-0.0543314,0.0005
2.7109,-0.0506457,0.0005
2.50507,-0.0661792,0.0005
2.83866,-0.0366186,0.0005
2.47393,-0.0419118,0.0005
2.20335,-0.0446369,0.0005
2.89908,-0.0812175,0.0005
2.76241,-0.0527817,0.0005
2.92787,-0.0792354,0.0005
